x,y,id
-9556,14278,Shur M.
-17267,1242,Yakomaskin A.A.
-17047,1703,Afanasiev V.N.
-16829,1317,Morskoy D.N.
19807,-7020,Fedoseev I.V.
19911,-7512,Gerasimova N.S.
20355,-7172,Maramygin K.V.
786,-10418,Bulanov V.B.
299,-10395,Semenov-Ezhov I.E.
515,-11091,Shirshov A.A.
2760,-14103,Ivanov V.A.
2541,-14464,Konyzhev M.E.
2001,-13635,Zimin A.M.
2119,-14413,Troinov V.I.
2373,-14089,Kamolova T.I.
2999,-15837,Letunov A.A.
15170,-21940,Kaplunov J.
14624,-22009,Şahin O.
-3379,14520,Betin A.Y.
-11994,18766,Jakovleva I.
-11460,19244,Karkina L.
-11840,19161,Nuzhny G.
-11583,18824,Zubkova T.
-19152,-10400,Schastlivtsev V.M.
-3956,-13406,Escárcega-Bobadilla M.V.
-3348,-13041,Zelada-Guillén G.A.
-3569,-13357,Pyrlin S.V.
-3928,-13102,Wegrzyn M.
-3224,-13591,Ramos M.M.D.
-3807,-13672,Giménez E.
-3172,-13290,Stewart A.
-3647,-12993,Maier G.
-3502,-13721,Kleij A.W.
-22426,590,Solovyev A.
-17219,4760,Atul J.K.
-17063,5105,Singh R.
-17251,4070,Sarkar S.
-17567,4220,Kravchenko O.V.
-17722,4667,Singh S.K.
-17444,5019,Chattopadhyaya P.K.
-17425,4509,Kaw P.K.
25556,3281,Fetisov D.A.
-720,25652,Tabalin S.E.
-363,25893,Svetlichnyǐ S.I.
-19144,10956,Kulikova O.V.
2716,15446,Belyanova É.N.
2395,15026,Bludova I.V.
-12982,31283,Savel'eva I.Yu.
-15697,1139,Yakovlev I.L.
-15267,1113,Klyueva S.Yu.
9143,-10695,Machikhin A.
8662,-11447,Pozhar V.
8151,-10845,Batshev V.
6552,20372,Balandin A.D.
16541,326,Rassokha S.S.
17713,192,Ladov S.V.
16861,743,Kubyshkina G.A.
16965,269,Babkin A.V.
11632,-12457,Lomov M.V.
12161,-12435,Chernyanskii P.M.
-13315,5085,Lapin A.V.
-7238,-17295,Leontyev M.Y.
-7686,-16962,Nasonov D.A.
-7681,-17521,Bedny I.A.
9916,-8571,Tarasova T.V.
9463,-8690,Terekhina S.M.
